NS_Waveform_File,EW_Waveform_File,UP_Waveform_File,Record_Folder,Scale_Factor_Used,P_Pick_Index,P_Pick_Time_sec,Waveform_Start_Sample,Waveform_End_Sample,Waveform_Duration_sec,Number_of_Waveform_Samples,Sampling_Frequency_Hz,Damping,STA_Seconds,LTA_Seconds,STA_LTA_Threshold,Response_Spectrum_Method,Number_of_Periods,Minimum_Period_sec,Maximum_Period_sec,Station_Name,Station_Lat,Station_Lon,Origin_Date,Origin_Time,Rec_Start_Date,Rec_Start_Time,Duration_Time(s),Last_Corr_Date,Last_Corr_Time,Epicenter_Lat,Epicenter_Lon,Magnitude,EQ_Depth(km),Samp_Freq(Hz),PGA_EW(gal),PGA_NS(gal),PGA_UD(gal),Station Height(m),Scale_factor,Numerator,Denominator,INdex,Epicentral_Distance_km
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\OKY0040108111729\OKY0040108111729Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\OKY0040108111729\OKY0040108111729Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\OKY0040108111729\OKY0040108111729Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\OKY0040108111729,0.0002384185791015,92,0.92,92,691,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,OKY004,34.9579,133.5018,2001/08/11,17:29:00,2001/08/11,17:29:22,119,2001/08/11,17:00:00,35.281,133.325,3.6,15,100,7.123,6.968,2.58,168,0.0002384185791015,2000.0,8388608.0,887,39.361557
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\SMN0030108111729\SMN0030108111729Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\SMN0030108111729\SMN0030108111729Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\SMN0030108111729\SMN0030108111729Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\SMN0030108111729,0.0002384185791015,1120,11.2,1120,1719,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN003,35.1795,133.0929,2001/08/11,17:29:00,2001/08/11,17:29:18,119,2001/08/11,17:00:00,35.281,133.325,3.6,15,100,22.548,6.248,5.135,332,0.0002384185791015,2000.0,8388608.0,888,23.912357
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\SMN0150108111729\SMN0150108111729Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\SMN0150108111729\SMN0150108111729Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\SMN0150108111729\SMN0150108111729Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\SMN0150108111729,0.0002384185791015,1206,12.06,1206,1805,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN015,35.3644,133.1704,2001/08/11,17:29:00,2001/08/11,17:29:16,119,2001/08/11,17:00:00,35.281,133.325,3.6,15,100,3.696,1.943,2.798,32,0.0002384185791015,2000.0,8388608.0,889,16.814613
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\TTR0070108111729\TTR0070108111729Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\TTR0070108111729\TTR0070108111729Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\TTR0070108111729\TTR0070108111729Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\TTR0070108111729,0.0002384185791015,1195,11.95,1195,1794,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR007,35.2826,133.4876,2001/08/11,17:29:00,2001/08/11,17:29:16,119,2001/08/11,17:00:00,35.281,133.325,3.6,15,100,12.878,12.799,5.107,155,0.0002384185791015,2000.0,8388608.0,890,14.760397
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\HRS0020111160633\HRS0020111160633Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\HRS0020111160633\HRS0020111160633Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\HRS0020111160633\HRS0020111160633Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\HRS0020111160633,0.0002384185791015,805,8.05,805,1404,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS002,34.8951,133.2755,2001/11/16,06:33:00,2001/11/16,06:33:20,119,2001/11/16,06:00:00,35.366,133.302,3.6,9,100,14.826,10.318,1.214,306,0.0002384185791015,2000.0,8388608.0,893,52.417118
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\HRS0050111160633\HRS0050111160633Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\HRS0050111160633\HRS0050111160633Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\HRS0050111160633\HRS0050111160633Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\HRS0050111160633,0.0002384185791015,626,6.26,626,1225,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS005,34.777,133.2807,2001/11/16,06:33:00,2001/11/16,06:33:24,119,2001/11/16,06:00:00,35.366,133.302,3.6,9,100,3.117,4.744,3.604,480,0.0002384185791015,2000.0,8388608.0,894,65.52249
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\HRS0210111160633\HRS0210111160633Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\HRS0210111160633\HRS0210111160633Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\HRS0210111160633\HRS0210111160633Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\HRS0210111160633,0.0002384185791015,778,7.78,778,1377,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS021,34.9529,133.1171,2001/11/16,06:33:00,2001/11/16,06:33:20,119,2001/11/16,06:00:00,35.366,133.302,3.6,9,100,6.434,3.369,2.018,325,0.0002384185791015,2000.0,8388608.0,895,48.91343
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\OKY0040111160633\OKY0040111160633Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\OKY0040111160633\OKY0040111160633Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\OKY0040111160633\OKY0040111160633Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\OKY0040111160633,0.0002384185791015,832,8.32,832,1431,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,OKY004,34.9579,133.5018,2001/11/16,06:33:00,2001/11/16,06:33:19,119,2001/11/16,06:00:00,35.366,133.302,3.6,9,100,7.606,5.704,1.874,168,0.0002384185791015,2000.0,8388608.0,896,48.87848
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\OKY0050111160633\OKY0050111160633Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\OKY0050111160633\OKY0050111160633Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\OKY0050111160633\OKY0050111160633Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\OKY0050111160633,0.0002384185791015,641,6.41,641,1240,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,OKY005,35.0098,133.7317,2001/11/16,06:33:00,2001/11/16,06:33:22,119,2001/11/16,06:00:00,35.366,133.302,3.6,9,100,2.111,2.492,0.882,134,0.0002384185791015,2000.0,8388608.0,897,55.620174
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\SMN0010111160633\SMN0010111160633Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\SMN0010111160633\SMN0010111160633Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\SMN0010111160633\SMN0010111160633Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\SMN0010111160633,0.0002384185791015,1089,10.89,1089,1688,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN001,35.5372,133.1612,2001/11/16,06:33:00,2001/11/16,06:33:12,119,2001/11/16,06:00:00,35.366,133.302,3.6,9,100,6.982,11.17,1.963,2,0.0002384185791015,2000.0,8388608.0,898,22.913898
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\SMN0150111160633\SMN0150111160633Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\SMN0150111160633\SMN0150111160633Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\SMN0150111160633\SMN0150111160633Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\SMN0150111160633,0.0002384185791015,1294,12.94,1294,1893,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN015,35.3644,133.1704,2001/11/16,06:33:00,2001/11/16,06:33:08,119,2001/11/16,06:00:00,35.366,133.302,3.6,9,100,6.404,4.837,1.635,32,0.0002384185791015,2000.0,8388608.0,899,11.9344425
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\TTR0050111160633\TTR0050111160633Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\TTR0050111160633\TTR0050111160633Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\TTR0050111160633\TTR0050111160633Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\TTR0050111160633,0.0002384185791015,808,8.08,808,1407,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR005,35.429,133.8253,2001/11/16,06:33:00,2001/11/16,06:33:19,119,2001/11/16,06:00:00,35.366,133.302,3.6,9,100,1.557,4.252,0.801,27,0.0002384185791015,2000.0,8388608.0,900,47.946827
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\TTR0070111160633\TTR0070111160633Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\TTR0070111160633\TTR0070111160633Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\TTR0070111160633\TTR0070111160633Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\TTR0070111160633,0.0002384185791015,1439,14.39,1439,2038,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR007,35.2826,133.4876,2001/11/16,06:33:00,2001/11/16,06:33:08,119,2001/11/16,06:00:00,35.366,133.302,3.6,9,100,7.843,3.974,3.416,155,0.0002384185791015,2000.0,8388608.0,901,19.223053
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\TTR0080111160633\TTR0080111160633Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\TTR0080111160633\TTR0080111160633Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\TTR0080111160633\TTR0080111160633Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.18\TTR0080111160633,0.0002384185791015,964,9.64,964,1563,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR008,35.4258,133.3301,2001/11/16,06:33:00,2001/11/16,06:33:06,119,2001/11/16,06:00:00,35.366,133.302,3.6,9,100,22.903,24.121,21.955,2,0.0002384185791015,2000.0,8388608.0,902,7.120589
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\HRS0010210240952\HRS0010210240952Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\HRS0010210240952\HRS0010210240952Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\HRS0010210240952\HRS0010210240952Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\HRS0010210240952,0.0002384185791015,786,7.86,786,1385,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS001,35.0337,132.9018,2002/10/24,09:52:00,2002/10/24,09:53:03,119,2002/10/24,09:00:00,35.338,133.402,3.6,12,100,12.065,15.976,5.277,566,0.0002384185791015,2000.0,8388608.0,922,56.668015
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\HRS0210210240952\HRS0210210240952Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\HRS0210210240952\HRS0210210240952Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\HRS0210210240952\HRS0210210240952Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\HRS0210210240952,0.0002384185791015,806,8.06,806,1405,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS021,34.9529,133.1171,2002/10/24,09:52:00,2002/10/24,09:53:02,119,2002/10/24,09:00:00,35.338,133.402,3.6,12,100,5.896,2.479,3.126,325,0.0002384185791015,2000.0,8388608.0,923,50.04664
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\OKY0050210240952\OKY0050210240952Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\OKY0050210240952\OKY0050210240952Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\OKY0050210240952\OKY0050210240952Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\OKY0050210240952,0.0002384185791015,558,5.58,558,1157,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,OKY005,35.0098,133.7317,2002/10/24,09:52:00,2002/10/24,09:53:02,119,2002/10/24,09:00:00,35.338,133.402,3.6,12,100,2.249,2.234,1.502,134,0.0002384185791015,2000.0,8388608.0,924,47.221138
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\SMN0010210240952\SMN0010210240952Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\SMN0010210240952\SMN0010210240952Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\SMN0010210240952\SMN0010210240952Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\SMN0010210240952,0.0002384185791015,981,9.81,981,1580,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN001,35.5372,133.1612,2002/10/24,09:52:00,2002/10/24,09:52:57,119,2002/10/24,09:00:00,35.338,133.402,3.6,12,100,4.899,5.535,1.325,2,0.0002384185791015,2000.0,8388608.0,925,31.089176
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\SMN0030210240952\SMN0030210240952Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\SMN0030210240952\SMN0030210240952Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\SMN0030210240952\SMN0030210240952Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\SMN0030210240952,0.0002384185791015,1004,10.04,1004,1603,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN003,35.1795,133.0929,2002/10/24,09:52:00,2002/10/24,09:52:57,119,2002/10/24,09:00:00,35.338,133.402,3.6,12,100,4.73,6.751,2.129,332,0.0002384185791015,2000.0,8388608.0,926,33.140224
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\SMN0040210240952\SMN0040210240952Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\SMN0040210240952\SMN0040210240952Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\SMN0040210240952\SMN0040210240952Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\SMN0040210240952,0.0002384185791015,796,7.96,796,1395,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN004,35.2881,132.9004,2002/10/24,09:52:00,2002/10/24,09:53:01,119,2002/10/24,09:00:00,35.338,133.402,3.6,12,100,3.653,2.486,1.65,45,0.0002384185791015,2000.0,8388608.0,927,45.849964
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\TTR0060210240952\TTR0060210240952Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\TTR0060210240952\TTR0060210240952Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\TTR0060210240952\TTR0060210240952Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\TTR0060210240952,0.0002384185791015,1044,10.44,1044,1643,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR006,35.5106,133.6303,2002/10/24,09:52:00,2002/10/24,09:52:56,119,2002/10/24,09:00:00,35.338,133.402,3.6,12,100,2.817,3.957,1.082,20,0.0002384185791015,2000.0,8388608.0,928,28.218252
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\TTR0070210240952\TTR0070210240952Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\TTR0070210240952\TTR0070210240952Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\TTR0070210240952\TTR0070210240952Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\TTR0070210240952,0.0002384185791015,1463,14.63,1463,2062,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR007,35.2826,133.4876,2002/10/24,09:52:00,2002/10/24,09:52:49,119,2002/10/24,09:00:00,35.338,133.402,3.6,12,100,27.014,16.186,12.275,155,0.0002384185791015,2000.0,8388608.0,929,9.91353
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\TTR0080210240952\TTR0080210240952Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\TTR0080210240952\TTR0080210240952Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\TTR0080210240952\TTR0080210240952Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\TTR0080210240952,0.0002384185791015,1269,12.69,1269,1868,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR008,35.4258,133.3301,2002/10/24,09:52:00,2002/10/24,09:52:51,120,2002/10/24,09:00:00,35.338,133.402,3.6,12,100,12.824,10.064,5.09,2,0.0002384185791015,2000.0,8388608.0,930,11.738962
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\TTR0090210240952\TTR0090210240952Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\TTR0090210240952\TTR0090210240952Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\TTR0090210240952\TTR0090210240952Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.22\TTR0090210240952,0.0002384185791015,1125,11.25,1125,1724,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR009,35.1708,133.3113,2002/10/24,09:52:00,2002/10/24,09:52:54,119,2002/10/24,09:00:00,35.338,133.402,3.6,12,100,5.251,8.013,2.101,300,0.0002384185791015,2000.0,8388608.0,931,20.334238
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.4\HRS0010010080108\HRS0010010080108Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.4\HRS0010010080108\HRS0010010080108Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.4\HRS0010010080108\HRS0010010080108Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.4\HRS0010010080108,0.0002384185791015,822,8.22,822,1421,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS001,35.0337,132.9018,2000/10/08,01:08:00,2000/10/08,01:08:53,119,2000/10/08,01:00:00,35.193,133.424,3.6,9,100,3.546,6.9,1.762,566,0.0002384185791015,2000.0,8388608.0,943,50.69417
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.4\SMN0010010080108\SMN0010010080108Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.4\SMN0010010080108\SMN0010010080108Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.4\SMN0010010080108\SMN0010010080108Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.4\SMN0010010080108,0.0002384185791015,847,8.47,847,1446,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN001,35.5372,133.1612,2000/10/08,01:08:00,2000/10/08,01:08:52,119,2000/10/08,01:00:00,35.193,133.424,3.6,9,100,11.642,14.017,2.191,2,0.0002384185791015,2000.0,8388608.0,944,45.085575
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.4\TTR0070010080108\TTR0070010080108Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.4\TTR0070010080108\TTR0070010080108Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.4\TTR0070010080108\TTR0070010080108Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.4\TTR0070010080108,0.0002384185791015,1260,12.6,1260,1859,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR007,35.2826,133.4876,2000/10/08,01:08:00,2000/10/08,01:08:42,119,2000/10/08,01:00:00,35.193,133.424,3.6,9,100,10.6,19.279,6.764,155,0.0002384185791015,2000.0,8388608.0,945,11.516364
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.5\HRS0010010080621\HRS0010010080621Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.5\HRS0010010080621\HRS0010010080621Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.5\HRS0010010080621\HRS0010010080621Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.5\HRS0010010080621,0.0002384185791015,819,8.19,819,1418,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS001,35.0337,132.9018,2000/10/08,06:21:00,2000/10/08,06:21:14,119,2000/10/08,06:00:00,35.22,133.385,3.6,8,100,2.053,7.003,1.7,566,0.0002384185791015,2000.0,8388608.0,946,48.58211
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.5\SMN0040010080621\SMN0040010080621Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.5\SMN0040010080621\SMN0040010080621Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.5\SMN0040010080621\SMN0040010080621Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.5\SMN0040010080621,0.0002384185791015,842,8.42,842,1441,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN004,35.2881,132.9004,2000/10/08,06:21:00,2000/10/08,06:21:13,119,2000/10/08,06:00:00,35.22,133.385,3.6,8,100,3.149,3.41,1.599,45,0.0002384185791015,2000.0,8388608.0,947,44.64934
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.5\SMN0160010080621\SMN0160010080621Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.5\SMN0160010080621\SMN0160010080621Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.5\SMN0160010080621\SMN0160010080621Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.5\SMN0160010080621,0.0002384185791015,765,7.65,765,1364,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN016,35.1957,132.8146,2000/10/08,06:21:00,2000/10/08,06:21:15,120,2000/10/08,06:00:00,35.22,133.385,3.6,8,100,3.831,3.339,1.816,210,0.0002384185791015,2000.0,8388608.0,948,51.893208
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.5\TTR0070010080621\TTR0070010080621Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.5\TTR0070010080621\TTR0070010080621Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.5\TTR0070010080621\TTR0070010080621Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.5\TTR0070010080621,0.0002384185791015,1282,12.82,1282,1881,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR007,35.2826,133.4876,2000/10/08,06:21:00,2000/10/08,06:21:03,119,2000/10/08,06:00:00,35.22,133.385,3.6,8,100,8.677,13.149,3.382,155,0.0002384185791015,2000.0,8388608.0,949,11.629769
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.6\HRS0010010091924\HRS0010010091924Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.6\HRS0010010091924\HRS0010010091924Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.6\HRS0010010091924\HRS0010010091924Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.6\HRS0010010091924,0.0002384185791015,1378,13.78,1378,1977,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS001,35.0337,132.9018,2000/10/09,19:24:00,2000/10/09,19:24:15,119,2000/10/09,19:00:00,35.271,133.345,3.6,12,100,11.978,12.898,7.474,566,0.0002384185791015,2000.0,8388608.0,950,48.164646
